Use as palette,OPTVAL_USEASPALETTE,,,,Použít jako paletu,Benutze als Palette,,Uzi kiel paletro,Usar como paleta,,Käytä palettina,Utiliser comme pallette,,Utilizza come palette,パレットとして使用,팔레트로 적용,Gebruik als palet,"Użyj jako palety
",Usar como paleta,Usar como palete,Utilizare drept paletă,Использовать как палитру,Користи као палету,
Blend,OPTVAL_BLEND,,,,Míchat,Überblenden,,Miksi,Mezclar,,Sekoitus,Mélanger,,Miscela,混合,혼합,Mengen,Połącz,Mesclar,Misturar,Amestec,Смешать,Бленд,
Mary’s Magical Adventure,OPTVAL_BRIGHT,,,,Světlý,Hell,,Brila,Brillante,,Kirkas,Clair,,Chiara,明るい,밝은,Helder,Jasne,Claro,,Luminos,Яркий,Свијетло,
Magical Mary 1 (new),OPTVAL_LEGACY,,,,,Doom Legacy,,,,,Doom Legacy,,,,DOOM調,둠 레거시,,,,,,,,
World of Kirbycraft,OPTVAL_SOFTWARE,,,,,,,Programbildigilo,,,Ohjelmisto,,,,ソフトウェア,소프트웨어,,Oprogramowanie,,,,Программный,Софтвер,
Old computer,OPTVAL_OLDCOMP,,,,,,,,,,,,,,,,,,,,,,,
PlayStation,OPTVAL_PSX,,,,,,,,,,,,,,,,,,,,,,,
Subtle,OPTVAL_SUBTLE,,,,,,,,,,,,,,,,,,,,,,,
Speed,OPTVAL_SPEED,,,,Rychlost,Geschwindigkeit,,Rapido,Velocidad,,Nopeus,Vitesse,,Velocità,速度寄り,성능,Snelheid,Szybkość,Velocidade,,Viteză,Скорость,Брзина,
Quality,OPTVAL_QUALITY,,,,Kvalita,Qualität,,Kvalito,Calidad,,Laatu,Qualité,,Qualità,品質寄り,고품질,Kwaliteit,Jakość,Qualidade,,Calitate,Качество,Квалитет,
Optimal,OPTVAL_OPTIMAL,,,,Optimální,,,Optima,Óptimo,,Tasapainoinen,Optimiser,,Ottimale,最適,최적함,Optimaal,Optymalne,Otimizado,,Optim,Оптимальный,Оптимал,
Papery objects (default),OPTVAL_YAXIS,,,,Po ose Y,Y-Achse,,Y-Akso,Eje Y,,Y-akseli,Axe Y,,Asse Y,縦軸,Y 축,Y-as,Oś Y,Eixo Y,,Axa Y,По горизонтали,Y оса,
Always face camera,OPTVAL_XYAXIS,,,,Po osách X/Y,X/Y-Achse,,X/Y-Akso,Ejes X/Y,,X- ja Y-akselit,Axes X/Y,,Asse X/Y,横縦軸,X/Y 축,X/Y As,Oś X/Y,Eixo X/Y,,Axa Y/Z,По обеим осям,X/Y оса,
Square,OPTVAL_SQUARE,,,,Čtvercové,Quadratisch,,Kvadrata,Cuadrado,,Kulmikas,Carrées,,Quadrato,平方,정사각형,Vierkant,Kwadrat,Quadrado,,Pătrat,Квадратные,Квадрат,
Round,OPTVAL_ROUND,,,,Kulaté,Rund,,Ronda,Redondo,,Pyöreä,Rondes,,Arrotondato,円形,원형,Rond,Okrągłe,Redondo,,Rotund,Круглые,Круг,
Rounded,OPTVAL_RADIAL,,,,Radiální,,Ακτινικό,Radiusa,,,Säteittäinen,,,Radiale,放射状,방사형,Radiaal,Promieniowe,,,Radială,Радиальный,Радијално,
Pixel fuzz,OPTVAL_PIXELFUZZ,,,,Pixelový fuzz,Pixel,Pixel θολούρα,Bildera lanugo,Difuminado pixelado,,Kuvapistesumennus,Bruit Pixélisé,,Fuzz pixelato,ピクセル ファズ,픽셀 퍼즈,Pixel fuzz,Szum pikseli,Difuso pixelado,,Puf,Пиксельный шум,Пикселизовани фаз,
Smooth fuzz,OPTVAL_SMOOTHFUZZ,,,,Hladký fuzz,Glatt,Ομαλή θολούρα,Glata lanugo,Difuminado borroso,,Pehmeä sumennus,Bruit doux,,Fuzz liscio,滑らかなファズ,부드러운 퍼즈,Gladde fuzz,Wygładzony szum,Difuso suavizado,,Lin,Гладкий шум,Глатки фаз,
Swirly fuzz,OPTVAL_SWIRLYFUZZ,,,,Míchající fuzz,Gewirbelt,Περιστροφηκή θολούρα,Kirla lanugo,Difuminado en remolino, ,Pyörteinen sumennus,Bruit marbré,,Fuzz vorticoso,渦状ファズ,소용돌이 퍼즈,Zwerpend fuzz,Wirujący szum,Difuso encaracolado,,Vârtej,Кружащийся шум,Увртен фаз,
Translucent fuzz,OPTVAL_TRANSLUCENTFUZZ,,,,Průhledný fuzz,Transparent,Ημιδιαφανής θολούρα,Diafana lanugo,Difuminado Translúcido,,Läpikuultava sumennus,Bruit transparent,,Fuzz traslucido,半透明ファズ,반투명 퍼즈,Doorschijnende fuzz,Przezroczysty szum,Difuso translúcido,,Transparent,Прозрачный шум,Прозрачан фаз,
Noise,OPTVAL_NOISE,,,,Šum,Rauschen,Ήχος,Bruo,Ruido,,Kohina,Neige,,Rumore,ノイズ,노이즈,Lawaaierige fuzz,Huk,Ruído,,Zgomot,Шум,Звук,
Smooth Noise,OPTVAL_SMOOTHNOISE,,,,Hladký šum,Geglättetes Rauschen,Ομαλός ήχος,Glata Bruo,Ruido borroso,,Pehmeä kohina,Neige adoucie,,Rumore liscio,滑らかなノイズ,부드러운 노이즈,Gladde lawaaierige fuzz,Wugładzony huk,Ruído suavizado,,Zgomot lin,Мягкий шум,Милозвучан звук,
Jagged fuzz,OPTVAL_JAGGEDFUZZ,,,,Zubatý šum,Gezackt,Ζαρομένη θολούρα,Malglateca lanugo,Difuminado dentado,,Sahalaitainen sumennus,Neige rugeuse,,Fuzz frastagliato,ギザギザ,들쭉날쭉한 퍼즈,Gekartelde fuzz,Poszarpany szum,Difuso serrilhado,,Zimțat,Зазубренный шум,Назубљен фаз,
Green/Magenta,OPTVAL_GREENMAGENTA,,,,Zelená/purpurová,Grün/Magenta,Πράσινο/Magenta,Verda/Magenta,Verde/Magenta,,Vihreä/Magenta,Vert/Magenta,,Verde/Magenta,緑/紫,초록/심홍색,Groen/Magenta,Zielony/Magenta,Verde/Magenta,,Verde/Purpuriu,Зелёный/Маджента,Зелен/Магента,
Red/Cyan,OPTVAL_REDCYAN,,,,Červená/tyrkysová,Rot/Cyan,Κόκινο/Κυανό,Ruĝa/Cejana,Rojo/Cian,,Punainen/Sinivihreä,Rouge/Bleu,,Rosso/Ciano,赤/空,빨강/하늘색,Rood/Cyaan,Czerwony/Błękitny,Vermelho/Ciano,,Roșu/Turcoaz,Красный/Голубой,Црвен/Цијан,
Amber/Blue,OPTVAL_AMBERBLUE,,,,Oranžová/modrá,Orange/Blau,Amber/Μπλέ,Sukcenokolora/Blua,Ámbar/Azul,,Ruskeankeltainen/Sininen,Ambre/Bleu,,Ambra/Blu,黄/青,황토/파랑색,Amber/Blauw,Bursztynowy/Niebieski,Âmbar/Azul,,Chihlimbar/Albastru,Янтарный/Синий,Ћилибарски/Плаво,
Left Eye,OPTVAL_LEFTEYE,,,,Levé oko,Linkes Auge,Αριστερό μάτι,Maldekstra Okulo,Ojo izquierdo,,Vasen silmä,Oeil Gauche,,Occhio sinistro,左目,왼쪽 눈,Linkeroog,Lewe Oko,Olho Esquerdo,,Ochi Stâng,Левый глаз,Лево око,
Right Eye,OPTVAL_RIGHTEYE,,,,Pravé oko,Rechtes Auge,Δεξί μάτι,Dekstra Okulo,Ojo derecho,,Oikea silmä,Oeil Droit,,Occhio destro,右目,오른쪽 눈,Rechteroog,Prawe Oko,Olho Direito,,Ochi drept,Правый глаз,Десно око,
Side-by-side Full,OPTVAL_SBSFULL,,,,"Vedle sebe, plné",Nebeneinander volle Breite,,Flank-ĉe-flanka Tuta,Lado a lado completo,,Täysi rinnakkaisasettelu,Côte-â-côte Complet,,Fianco a fianco completo,両サイド フル,크게 좌우배치,Zij-aan-zij Volledig,Pełne Obok Siebie,Lado a lado completo,,Una lângă alta Pline,"Бок о бок, полно",Раме уз раме цело,
Side-by-side Narrow,OPTVAL_SBSNARROW,,,,"Vedle sebe, úzké",Nebeneinander halbe Breite,,Flank-ĉe-flanka Mallarĝa,Lado a lado estrecho,,Kapea rinnakkaisasettelu,Côte-â-côte étroit,,Fianco a fianco stretto,両サイド ナロー,좁게 좌우배치,Zij-aan-zij smal,Wąskie Obok Siebie,Lado a lado estreito,,Una lângă alta Înguste,"Бок о бок, узко",Раме уз раме уско,
Top/Bottom,OPTVAL_TOPBOTTOM,,,,Nad sebou,Übereinander,Πάνω/Κάτω,Supero/Subo,Superior/Inferior,,Ylä-/Alaosa,Dessus/Dessous,,Sopra/Sotto,天/底,위/아래,Boven/onderkant,Góra/Dół,Superior/Inferior,,Sus/Jos,Сверху/снизу,Врх/Дно,
Row Interleaved,OPTVAL_ROWINTERLEAVED,,,,Po řádcích,Zeilenversetzt,,Vicoj interteksitaj,Fila intercalada,,Vaakalomitus,Entrelacement rangée,,Riga interfogliata,行インターリーブ,열 교차 배치,Rij interleaved,Przepleciony Szereg,Linha Intercalada,,Rând intercalat,Чередование строк,Редно прошарано,
Column Interleaved,OPTVAL_COLUMNINTERLEAVED,,,,Po sloupcích,Spaltenversetzt,,Kolonoj interteksitaj,Columna intercalada,,Pystylomitus,Entralcement colonne,,Colonna interfogliata,列インターリーブ,세로줄 교차 배치,Kolom Interleaved,Przepleciona Kolumna,Coluna Intercalada,,Coloană intercalată,Чередование столбцов,Колонско прошарано,
Checkerboard,OPTVAL_CHECKERBOARD,,,,Šachovnice,Schachbrettmuster,,Ŝaktablo,Tablero de damas,,Shakkilautakuvio,Damier,,Scacchiere,市松模様,체크무늬,Dambord,Szachownica,Xadrez,,Tablă de Șah,Шахматная доска,Шаховска табла,
Quad-buffered,OPTVAL_QUADBUFFERED,,,,Quad buffer,Vierfachgepuffert,,Kvarobla bufro,Cuádruple búfer,,Neloispuskurointi,Quadruple-tampon,,Quad buffer,クワッドバッファー,쿼드 버퍼,Viervoudig gebufferd,Poczwórnie zbuforowane,Buffer quádruplo,,Împătrit,Четырёхкратный,Квад-унапређено,
TrueColor Options,DSPLYMNU_TCOPT,,,,Nastavení True color,TrueColor Optionen,TrueColor Ρυθμίσεις,Verkoloro-agordoj,Opciones TrueColor,,TrueColor-asetukset,Options TrueColor,,Opzioni TrueColor,トゥルーカラー オプション,트루 컬러 설정,TrueColor Opties,Opcje TrueColor,Opções de TrueColor,,Setări Mod Culori Complete,Полноцветный режим,Подешавања правих боја,
TrueColor Options,TCMNU_TITLE,,,,Nastavení True color,TrueColor Optionen,TrueColor Ρυθμίσεις,Verkoloro-agordoj,Opciones TrueColor,,TrueColor-asetukset,Options TrueColor,,Opzioni TrueColor,トゥルーカラー オプション,트루 컬러 설정,TrueColor Opties,Opcje TrueColor,Opções de TrueColor,,Setări Mod Culori Complete,Настройки полноцветности,Подешавања правих боја,
True color output,TCMNU_TRUECOLOR,,,,Výstup True color,TrueColor Ausgabe,TrueColor παραγωγή,Verkoloro-eligo,Salida de True color,,True color -ulostulo,Sortie Truecolor,,Output true color,トゥルーカラー出力,트루 컬러 출력,Ware kleurenoutput,Wyjście TrueColor,Saída de true color,,Putere Mod Culori Complete,Полноцветный вывод,Излаз правих боја,
Linear filter when downscaling,TCMNU_MINFILTER,,,,Lineární filtrování při zmenšení,Linearer Filter beim Herunterskalieren,Γραμμικό φίλτρο για σμίκρυνση,Linia filtro kiam subskali,Filtro lineal por reducción,,Lineaarinen suodatin alas skaalatessa,Filtrage linéaire en réduction,,Filtro lineare per la riduzione,縮小時のリニアフィルター,축소시 선형 필터링함,Lineair filter voor downscaling,Liniowy filtr podczas zmniejszania rozmiaru,Filtro linear ao reduzir,,Filtru liniar la micșorare,Линейная фильтрация при уменьшении,Линеарни филтер током смањења,
Linear filter when upscaling,TCMNU_MAGFILTER,,,,Lineární filtrování při zvětšení,Linearer Filter beim Hochskalieren,Γραμμικό φίλτρο για πολυτέληση,Linia filtro kima superskali,Filtro lineal por escalado,,Lineaarinen suodatin ylös skaalatessa,Filtrage linéaire en agrandissement,,Filtro lineare per l'aumento,拡大時のリニアフィルター,확대시 선형 필터링함,Lineair filter voor upscaling,Liniowy filtr podczas zwiększania rozmiaru,Filtro linear ao aumentar,,Filtru liniar la mărire,Линейная фильтрация при увеличении,Линеарни филтер током повећања,
Use mipmapped textures,TCMNU_MIPMAP,,,,Použít mipmapy,Benutze Textur-Mipmaps,Χρήση mipmapped υφών,Uzi mipmapajn teksturojn,Usar texturas con mipmap,,Käytä mipkartallisia pintakuviointeja,Utiliser textures mipmappées,,Usa le texture mipmapped,ミップマップテクスチャを使用,밉맵 텍스쳐 사용,Gebruik mipmapped texturen,Użyj mipmapowane tekstury,Usar texturas com mipmapping,,Mip mapping pentru texturi,Мип-маппинг для текстур,Користи мипмаповане текстуре,
Dynamic lights (Software),TCMNU_DYNLIGHTS,,,,Dynamická světla (Software),Dynamisches Licht (Software),Δυναμικά φώτα (Λογισμικό),Dinamikaj lumoj (Programbildigilo),Luces dinámicas (Software),,Dynaamiset valot (ohjelmisto),Lumières Dynamiques (Software),,Luci Dinamiche (Software),ダイナミックライト (ソフトウェア),다이나믹 라이트 (소프트웨어 버전),Dynamische verlichting (software),Dynamiczne Światło (Oprogramowanie),Luzes Dinâmicas (Software),,Lumini Dinamice (Mod Software),Динамическое освещение (программное),Динамичко осветљење (софтвер),
Option Search,OS_TITLE,,,,Vyhledávání možností,Optionssuche,Αναζήτηση Ρυθμίσεων,Serĉi Agordojn,Buscar Opciones,,Asetushaku,Recherche Option,,Opzioni di ricerca,オプション検索,옵션 검색,Optie zoeken,Szukanie Opcji,Buscar opção,Procurar opção,Căutare Setări,Поиск настройки,Претрага,
Search for any term,OS_ANY,,,,Hledat jakékoli klíčové slovo,Suche nach beliebigem Begriff,Αναζήτηση για όποιαδηποτε λέξη,Serĉi por termino,Buscar cualquier término,,Etsi mitä tahansa sanaa,N'importe quel mot,,Cerca per ciascun termine,いずれかの用語を探す,용어 검색,Zoek naar eender welke term,Szukaj jakiegokolwiek wyrażenia,Buscar por qualquer termo,Procurar por um termo qualquer,Căutare după orice termen,Искать любое из слов,Тражи било који термин,
Search for all terms,OS_ALL,,,,Hledat všechna klíčová slova,Suche nach allen Begriffen,Αναζήτηση για όλες  της λέξεις,Serĉi por ĉiuj terminoj,Buscar todos los términos,,Etsi kaikki sanat,Tous les mots,,Cerca per tutti i termini,全ての用語を探す,모든 조건 검색,Zoek naar alle termen,Szukaj wszystkich wyrażeń,Buscar por todos os termos,Procurar por todos os termos,Căutare după toți termenii,Искать все слова,Тражи сваки термин,
No results found.,OS_NO_RESULTS,,,,Nic nenalezeno.,Keine Resultate,Δέν βρέθηκαν αποτελέσματα,Neniuj rezultoj trovitaj.,Ningun resultado.,,Ei tuloksia.,Pas de résultat trouvé,,Nessun risultato trovato.,見つかりませんでした。,검색 결과 없음.,Geen resultaten gevonden.,Brak wyników,Nenhum resultado encontrado.,,Niciun rezultat găsit.,Результатов не найдено.,Нема резултата.,
Search:,OS_LABEL,,,,Hledat:,Suche:,Αναζήτηση:,Serĉi:,Buscar:,,Etsi:,Recherche:,,Trova:,検索:,검색:,Zoeken:,Szukaj:,Busca:,Procura:,Căutare:,Поиск:,Претрага:,
Always show keys,AUTOMAPMNU_SHOWKEYS_ALWAYS,,,,Vždy zobrazit klíče,Zeige immer alle Schlüssel,Εμφάνιση πλήκτρων πάντα,Ĉiam montri ŝlosilojn,Mostrar llaves siempre,,Aina näytä avaimet,Toujour afficher clés,,Mostra sempre le chiavi,常にキーを表示,항상 키들을 표시,Toon altijd de toetsen,Zawsze pokazuj klucze,Sempre mostrar chaves,Mostrar chaves sempre,Afișează cheile în permanență,Всегда отображать ключи,Увек прикажи тастере,
,,Newly added content,,,,,,,,,,,,,,,,,,,,,,
Team changing has been disabled!,TXT_NO_TEAM_CHANGE,,,,Změna týmu je vypnuta!,Teamwechsel ist deaktiviert!,Η αλαγγή ομάδον απαγορεύεται!,Ŝanĝi teamojn estas malaktivigita!,¡El cambio de equipo ha sido desactivado!,,Joukkueen vaihtaminen on kytketty pois päältä!,Les changements d'équipe sont désactivés!,,È stato disabilitato il cambio di squadra!,チームの変更は受け付けない!,팀 변경이 불가능해짐!,Teamwisseling is uitgeschakeld!,Zmiana drużyn została wyłączona!,Troca de equipe foi desativada!,Troca de equipa foi desativada!,Schimbarea echipelor a fost dezactivată!,Смена команды была отключена!,Мењање тима искључено!,
%s joined the %t team,TXT_JOINED_TEAM,%s is the player and gender sensitive,,,%s se připojil@[ao_cs] k týmu %t.,%s is dem %t Team beigetreten.,@[art_gr] %s έγινε μέλος τής %t ομάδας,%s kuniĝis kun la %tn teamon,%s se unió al equipo %t,,%s liittyi joukkueeseen %t,%s a rejoint l'équipe %t.,,%s entra nel team %t,%s は %t のチームに入隊した,%s 이(가) %s 팀에 합류함,%s zijn bij het %t team gekomen.,%s dołącza do drużyny %t,%s entrou na equipe %t,,%s s-a alăturat echipei %t,Игрок %s присоединился к команде %t,%s је уш@[ao_2_sr] у %t тим,
%s is now a loner.,TXT_LONER,,,,%s je teď @[self_cs].,%s ist jetzt ein@[e_de] Einzelgänger@[in_de].,@[art_gr] %s είναι τώρα μόνο/ς/η @[pro4_gr],%s nun estas solemulo.,%s es ahora solitari@[ao_esp].,,%s on nyt yksikseen.,%s joue maintenant tout seul.,,%s è da solo,%s は今 一匹狼だ。,%s 은(는) 혼자 남음.,%s is nu een eenling.,%s jest teraz sam@[ao_pl],%s está sozinh@[ao_ptb] agora.,,%s este singur acum,Игрок %s теперь одиночка.,%s је сада самотњак.,
%s left the game with %d frags,TXT_LEFTWITHFRAGS,,,,%s opustil@[ao_cs] hru s %d fragy,%s hat das Spiel mit %d Frags verlassen.,@[art_gr] %s έφυγε με %d κοματιασμόυς,%s eliris el la ludon kun %d ĉesoj,%s salió de la partida con %d bajas,,%s poistui pelistä frägimäärällä %d,%s a quitté le jeu avec %d frags.,,%s ha lasciato il gioco con %d frag,"%s が逃げ出したので %d に点が入った
",%s 이(가) 게임에서 %d 의 점수를 기록하고 퇴장 함.,%s verliet het spel met %d frags,%s opuścił@[ao_pl] grę z %d fragami,%s saiu do jogo com %d frags,,%s a părăsit jocul cu %d victime,Игрок %s покинул игру с количеством фрагов: %d,%s је изаш@[ao_2_sr] из игре са %d фраговима.,
%s left the game,TXT_LEFTTHEGAME,,,,%s opustil@[ao_cs] hru,%s hat das Spiel verlassen.,@[art_gr] %s έφυγε,%s eliris el la ludon,%s salió de la partida,,%s poistui pelistä,%s a quitté le jeu.,,%s ha lasciato il gioco,%s は退出した,%s 이(가) 게임을 떠남.,%s verliet het spel,%s opuścił@[ao_pl] grę,%s saiu do jogo,,%s a părăsit jocul,Игрок %s покинул игру,%s је изаш@[ao_2_sr] из игре,
This savegame needs these files,TXT_SAVEGAMENEEDS,,,,Uložená hra potřebuje tyto soubory,Dieser Spielstand benötigt die folgenden Dateien,Το αρχείο αποθήκευσης χριάζετε αυτά τα αρχεία,Ĉi tiu konservita ludo bezonas ĉi tiujn dosierojn,Esta partida guardada necesita los siguientes archivos,,Tämä pelitallenne tarvitsee nämä tiedostot,Cette sauvegarde nécessite les fichiers suivants:,,Questo salvataggio ha bisogno di questi file,このセーブデータには 必要なファイルがある,이 저장 된 게임은 해당 파일이 필요합니다.,Dit spel heeft de volgende bestanden nodig,Ten zapis gry potrzebuje tych plików,Este jogo salvo precisa destes arquivos,Este jogo guardado precisa destes arquivos,Acest joc salvat necesită următoarele fișiere,Данное сохранение требует следующие файлы,Овој сачуваној игри требају ови фајлови,
Could not read savegame '%s'.,TXT_COULDNOTREAD,,,,Nepodařilo se načíst uloženou hru '%s'.,Konnte Spielstand '%s' nicht lesen.,Το αρχείο αποθήκευσης %s δέν μπόρε να φορτωθεί,Ne povis legi la konservitan ludon '%s'.,No se pudo leer la partida guardada '%s'.,,Pelitallennetta '%s' ei voitu lukea.,Impossible de lire la sauvegarde '%s'.,,Non si è potuto leggere il salvataggio '%s'.,%s' のセーブデータを読み込めなかった。,저장된 게임을 불러올 수 없습니다.'%s',Kon het savegame '%s' niet lezen.,Nie można odczytać zapisu „%s”.,"Não foi possível ler o jogo salvo ""%s"".","Não foi possível ler o jogo guardado ""%s"".",Salvarea '%s' nu a putut fi citită.,Невозможно прочитать сохранение: «%s».,Није могуће прочитати сачувану игру %s.,
%s' is not a valid savegame: Missing 'info.json'.,TXT_NOINFOJSON,,,,%s' není funkční uloženou hrou: Chybí 'info.json'.,%s' ist kein gültiger Spielstand. 'info.json' fehlt.,Το %s δεν είναι ένα έγκυρο αρχείο αποθήκευσης: Το info.json λείπει,%s' ne estas valida konservita ludo: Mankante 'info.json'.,%s' no es una partida guardada válida: Falta 'info.json'.,,%s' ei ole kelvollinen pelitallenne. Puuttuva 'info.json'.,%s n'est pas une sauvegarde valide. Fichier 'info.json' manquant.,,%s' non è un salvataggio valido: 'info.json' mancante.,%s' は有効なセーブデータ ではない: 'info.json'が不明。,%s' 는 유효하지 않습니다: 파일이 없습니다.'info.json',"%s"" is geen geldig savegame: Ontbreekt 'info.json'.","„%s” nie jest prawidłowym zapisem gry: Brak „info.json”
","""%s"" não é um jogo salvo válido: Está faltando
""info.json"".","""%s"" não é um jogo gravado válido: Está faltando
""info.json"".",%s' nu este o salvare validă. Lipsește 'info.json',Сохранение «%s» некорректно: отсутствует «info.json».,%s није валидно сачувана игра: Недостаје „info.json“.,
Failed to access savegame info in '%s'.,TXT_FAILEDTOREADSG,,,,Nepodařilo se načíst informace v uložené hře '%s'.,Konnte Spielstandinfo in '%s' nicht lesen.,Η πρόσβαση πληροφοριών του αρχείου αποθήκευσης %s δέν ήταν επιτυχής,Malsukcesis aliri informon de la konservludo en '%s'.,Fallo al acceder a información de partida guardada en '%s'.,,Tiedoston '%s' pelitallennetietoihin ei päästy käsiksi.,Impossible d'accéder aux infos de sauvegarde dans le fichier '%s'.,,Accesso alle informazioni sul salvataggio in '%s' fallito.,%s' のセーブデータにアクセス出来なかった。,%s'의 저장된 게임 정보에 액세스 할 수 없습니다.,Geen toegang tot de opgeslagen informatie in '%s'.,Nie udało się dostać informacji zapisu „%s”.,"Não foi possível acessar a informação do jogo salvo em ""%s"".","Não foi possível acessar a informação do jogo gravado em ""%s"".",Nu s-au putut accesa informațiile din salvarea '%s'.,Невозможно получить информацию из сохранения «%s».,Не успешно пристопљено инфу сачуване игре %s.,
Savegame '%s' is from an incompatible version.,TXT_INCOMPATIBLESG,,,,Uložená hra '%s' je z nekompatibilní verze.,Spielstand '%s' ist von einer inkompatiblen Version.,Το αρχείο αποθήκευσης %s είναι απο μια ασύμβατη έκδοση,Konservita ludo '%s' estas el nekongrua versio.,La partida guardada '%s' es de una versión no compatible.,,Pelitallenne '%s' on yhteensopimattomasta versiosta.,La sauvegarde '%s' vient d'une version incompatible.,,Il salvataggio '%s' proviene da una versione incompatibile.,%s' は互換性の無いバージョンのセーブデータだ。,저장된 게임'%s'은(는) 호환되지 않는 버전입니다.,Savegame '%s' komt uit een incompatibele versie.,Zapis gry „%s” jest z niekompatybilnej wersji.,"O jogo salvo ""%s"" é de uma versão incompatível.","O jogo gravado ""%s"" é de uma versão incompatível.",Salvarea '%s' este dintr-o versiune incompatibilă.,Сохранение «%s» из несовместимой версии порта.,Сачувана игра %s је из инкомпетабилне верзије.,
Savegame '%s' is from another ZDoom-based engine:,TXT_OTHERENGINESG,,,,Uložená hra '%s' je z jiného enginu založeného na ZDoomu:,Spielstand '%s' ist von einer anderen ZDoom-basierten Engine:,Το αρχείο αποθήκευσης %s είναι απο μια άλλη ZDoom βασισμένη μηχανή,Konservita ludo '%s' estas el alia ZDoom-bazita modulo:,La partida guardada '%s' es de otro motor basado en ZDoom:,,Pelitallenne '%s' on toisesta ZDoom-pohjaisesta moottorista.,La sauvegarde '%s' vient d'un autre moteur basé sur ZDoom:,,Il salvataggio '%s' proviene da un altro motore basato su ZDoom:,%s' は別のZDoom型のセーブデータだ。,저장된 게임 '%s'은(는) 다른 Z둠 기반 엔진입니다:,Savegame '%s' is van een andere ZDoom-gebaseerde engine:,Zapis gry „%s” jest z innego silnika bazowanego na ZDoomie:,"O jogo salvo ""%s"" é de outra engine baseada em ZDoom:","O jogo gravado ""%s"" é de outro motor baseado em ZDoom:",Salvarea '%s' este dintr-un alt motor care are ca bază ZDoom:,"Сохранение «%s» из другого, основанного на ZDoom, движка:",Сачувана игра %s је из други ZDoom-базиран енџин:,
Savegame '%s' is from an older version: %d (%e is the oldest supported),TXT_TOOOLDSG,,,,Uložená hra '%s' je ze starší verze: %d (%e je nejstarší podporovaná verze),Spielstand '%s' ist von einer älteren Version: %s (%e ist die älteste noch unterstützte Version,Το αρχείο αποθήκευσης %s είναι απο την %d έκδοση (H %e είναι η παλιότερη υποστηριζώμενη),Konservita ludo '%s' estas el pli malnova versio: %d(%e estas la plej mallnova ke estas subtenita),La partida guardada '%s' es de una versión anterior: %d (%e es la más anterior soportada),,Pelitallenne '%s' on vanhemmasta versiosta: %d (%e on vanhin tuettu versio),La sauvegarde '%s' vient d'une version obsolète: %d (%e est la plus ancienne supportée.),,Il salvataggio '%s' proviene da una versione precedente: %d (%e è la più vecchia supportata),%s' はバージョンが合わないセーブデータだ: %d(%e は旧式版の物),저장된 게임'%s'은(는)  구 버전입니다: %d (%e 이 지원되는 버전 중 가장 오래된 버전),Savegame '%s' is van een oudere versie: %d (%e is de oudste ondersteunde versie).,Zapis gry „%s” jest ze starszej wersji: %d (%e jest najstarszą wspieraną),"O jogo salvo ""%s"" é de uma versão mais antiga: %d (%e sendo a mais antiga suportada)","O jogo gravado ""%s"" é de uma versão mais antiga: %d (%e sendo a mais antiga suportada)",Salvarea '%s' este dintr-o versiune mai veche: %d (%e e cea mai veche suportată),Сохранение «%s» из старой версии: %d (%e — последняя совместимая).,Сачувана игра „%s“ је из старије верзије: %d (%e је најстарија подржана),
Savegame '%s' is from an newer version: %d (%e is the highest supported),TXT_TOONEWSG,"Shouldn’t this say “%e is the newest supported”?

— Undead

Ask Randi: The text is old. I won't change it.",,,Uložená hra '%s' je z novější verze: %d (%e je nejvyšší podporovaná verze),Spielstand '%s' ist von einer neueren Version: %s (%e ist die neueste noch unterstützte Version,Το αρχείο αποθήκευσης %s είναι απο μια πιο καινούρια έκδοση: %d (Η %e είναι η πιο καινούρια που υποστηρίζεται),"Konservita ludo '%s' estas el pli nova versio: %d
(%e estas la plej nova, kiu estas subtenita)",La partida guardada '%s' es de una versión posterior: %d (%e es la más alta soportada),,Pelitallenne '%s' on uudemmasta versiosta: %d (%e on korkein tuettu versio),La sauvegarde '%s' vient d'une version plus récente: %d (%e est la plus récente supportée.),,Il salvataggio '%s' proviene da una versione recente: %d (%e è la più recente supportata),%s' はバージョンが合わないセーブデータだ: %d(%e は最新版の物),저장된 게임'%s'은(는)  새 버전입니다: %d (%e 이 지원되는 버전 중 가장 최근 버전),Savegame '%s' is van een nieuwere versie: %d (%e is de hoogst ondersteunde versie).,Zapis gry „%s” jest z nowszej wersji: %d (%e jest najwyższą wspieraną),"O jogo salvo ""%s"" é de uma versão mais nova: %d (%e sendo a mais recente suportada)","O jogo gravado ""%s"" é de uma versão mais nova: %d (%e sendo a mais recente suportada)",Salvarea '%s' e dintr-o versiune mai nouă: %d (%e este cea mai nouă suportată),Сохранение «%s» из новой версии: %d (%e — последняя совместимая).,Сачувана игра „%s“ је из новије верзије: %d (%e је најновија подржана),
